7.617139231406129252e-01,7.045110331780403135e-01,1.113488896797577565e-01
7.219445824713202065e-01,7.215607240751491513e-01,1.036283017353339525e-01
6.731982907190693644e-02,5.834598052626373266e-02,5.515938731590662725e-01
