Layer1	Layer2	CKA_Value
dropout	batch_norm	0.03605595602578275
dropout	fc	0.4458396856725491
projection	spatio_temporal	0.03430362767866504
projection	pool	0.972680021731167
projection	dropout	0.972680021731167
projection	projection	0.9889119688802454
projection	batch_norm	0.028258749430439076
projection	fc	0.48923902731499486
batch_norm	spatio_temporal	0.8963128177565977
batch_norm	pool	0.03498243404227522
batch_norm	dropout	0.03498243404227522
batch_norm	projection	0.027132663272990517
batch_norm	batch_norm	0.990183478413004
batch_norm	fc	0.011967913050410534
fc	spatio_temporal	0.01436395210977282
fc	pool	0.4813054356958927
fc	dropout	0.4813054356958927
fc	projection	0.5168487031145682
fc	batch_norm	0.013297517160711878
fc	fc	0.9192266951399114
spatio_temporal	spatio_temporal	0.9528277283986973
spatio_temporal	pool	0.04272820319723368
spatio_temporal	dropout	0.04272820319723368
spatio_temporal	projection	0.03283837884484647
spatio_temporal	batch_norm	0.9243931294168478
spatio_temporal	fc	0.014363782183488992
pool	spatio_temporal	0.04163972054930746
pool	pool	0.9935763187044518
pool	dropout	0.9935763187044518
pool	projection	0.9812479364016127
pool	batch_norm	0.035888800522856874
pool	fc	0.4645252144592314
dropout	spatio_temporal	0.04163972054930746
dropout	pool	0.9935763187044518
dropout	dropout	0.9935763187044518
dropout	projection	0.9812479364016127
dropout	batch_norm	0.035888800522856874
dropout	fc	0.4645252144592314
projection	spatio_temporal	0.03237796397281657
projection	pool	0.9753495880028442
projection	dropout	0.9753495880028442
projection	projection	0.9915726652301633
projection	batch_norm	0.028087422996385916
projection	fc	0.510164662148038
batch_norm	spatio_temporal	0.8964874361237216
batch_norm	pool	0.0350833084140346
batch_norm	dropout	0.0350833084140346
batch_norm	projection	0.02685495966080155
batch_norm	batch_norm	0.9892397652146628
batch_norm	fc	0.013265464953468937
fc	spatio_temporal	0.013757923204143796
fc	pool	0.49086583367243897
fc	dropout	0.49086583367243897
fc	projection	0.5253787786924883
fc	batch_norm	0.013132826195561297
fc	fc	0.9236387297674518
spatio_temporal	spatio_temporal	0.9677221405021539
spatio_temporal	pool	0.043996781270514373
spatio_temporal	dropout	0.043996781270514373
spatio_temporal	projection	0.03486372571463825
spatio_temporal	batch_norm	0.9120454623638835
spatio_temporal	fc	0.013161701655889578
pool	spatio_temporal	0.04340643635949512
pool	pool	0.9937153739205804
pool	dropout	0.9937153739205804
pool	projection	0.9796811013582882
pool	batch_norm	0.035501997683052344
pool	fc	0.45967994580439014
dropout	spatio_temporal	0.04340643635949512
dropout	pool	0.9937153739205804
dropout	dropout	0.9937153739205804
dropout	projection	0.9796811013582882
dropout	batch_norm	0.035501997683052344
dropout	fc	0.45967994580439014
projection	spatio_temporal	0.03378674280352807
projection	pool	0.9736937003954107
projection	dropout	0.9736937003954107
projection	projection	0.9917595060327977
projection	batch_norm	0.027862278688582237
projection	fc	0.5089784814132112
batch_norm	spatio_temporal	0.9180261836390733
batch_norm	pool	0.035976302368502175
batch_norm	dropout	0.035976302368502175
batch_norm	projection	0.028317034477106224
batch_norm	batch_norm	0.990099925603124
batch_norm	fc	0.012489570435738461
fc	spatio_temporal	0.014225097312669858
fc	pool	0.48409331881687157
fc	dropout	0.48409331881687157
fc	projection	0.5230123068433168
fc	batch_norm	0.013208717819893781
fc	fc	0.9377483892679865
spatio_temporal	spatio_temporal	0.9625219128122048
spatio_temporal	pool	0.03933713357440875
spatio_temporal	dropout	0.03933713357440875
spatio_temporal	projection	0.030680276606496033
spatio_temporal	batch_norm	0.9064535347218471
spatio_temporal	fc	0.012405040532603114
pool	spatio_temporal	0.039072324554766245
pool	pool	0.9916526894080436
pool	dropout	0.9916526894080436
pool	projection	0.9798244466391807
pool	batch_norm	0.03370492789640926
pool	fc	0.4078465041309308
dropout	spatio_temporal	0.039072324554766245
dropout	pool	0.9916526894080436
dropout	dropout	0.9916526894080436
dropout	projection	0.9798244466391807
dropout	batch_norm	0.03370492789640926
dropout	fc	0.4078465041309308
projection	spatio_temporal	0.030000541338901905
projection	pool	0.9774216354204811
projection	dropout	0.9774216354204811
projection	projection	0.9934196025597766
projection	batch_norm	0.02604545250088679
projection	fc	0.4438148880352901
batch_norm	spatio_temporal	0.9342367273592362
batch_norm	pool	0.033618268872155174
batch_norm	dropout	0.033618268872155174
batch_norm	projection	0.026169887311349373
batch_norm	batch_norm	0.9842716922281625
batch_norm	fc	0.011504154984621227
fc	spatio_temporal	0.013130541572982948
fc	pool	0.471884433599095
fc	dropout	0.471884433599095
fc	projection	0.5152936615985291
fc	batch_norm	0.012358539637263948
fc	fc	0.9127962824790558
spatio_temporal	spatio_temporal	0.9609276827688006
spatio_temporal	pool	0.04137516792526974
spatio_temporal	dropout	0.04137516792526974
spatio_temporal	projection	0.03132832787596049
spatio_temporal	batch_norm	0.9222786736033823
spatio_temporal	fc	0.013609351556285275
pool	spatio_temporal	0.0409980400315644
pool	pool	0.9904665123710144
pool	dropout	0.9904665123710144
pool	projection	0.982202946546686
pool	batch_norm	0.03477575538146244
pool	fc	0.5007923217503606
dropout	spatio_temporal	0.0409980400315644
dropout	pool	0.9904665123710144
dropout	dropout	0.9904665123710144
dropout	projection	0.982202946546686
dropout	batch_norm	0.03477575538146244
dropout	fc	0.5007923217503606
projection	spatio_temporal	0.03132594664850296
projection	pool	0.9741185558346375
projection	dropout	0.9741185558346375
projection	projection	0.9920789426524279
projection	batch_norm	0.02680714752854884
projection	fc	0.5425564949079076
batch_norm	spatio_temporal	0.9048949600283934
batch_norm	pool	0.03514332703579435
batch_norm	dropout	0.03514332703579435
batch_norm	projection	0.02645645071519403
batch_norm	batch_norm	0.9807790634004144
batch_norm	fc	0.01265723745077337
fc	spatio_temporal	0.013363265440558195
fc	pool	0.4711273532329019
fc	dropout	0.4711273532329019
fc	projection	0.5092522755933347
fc	batch_norm	0.012719569474591966
fc	fc	0.9511029645084668
spatio_temporal	spatio_temporal	0.9571443659175638
spatio_temporal	pool	0.04135956283697196
spatio_temporal	dropout	0.04135956283697196
spatio_temporal	projection	0.03222763628263936
spatio_temporal	batch_norm	0.9344791826129147
spatio_temporal	fc	0.014016158859658937
pool	spatio_temporal	0.041193593793964
pool	pool	0.9948572562542913
pool	dropout	0.9948572562542913
pool	projection	0.9872466548469186
pool	batch_norm	0.035272117582203506
pool	fc	0.5096211321685093
dropout	spatio_temporal	0.041193593793964
dropout	pool	0.9948572562542913
dropout	dropout	0.9948572562542913
dropout	projection	0.9872466548469186
dropout	batch_norm	0.035272117582203506
dropout	fc	0.5096211321685093
projection	spatio_temporal	0.03155566280859463
projection	pool	0.9804225623777433
projection	dropout	0.9804225623777433
projection	projection	0.9945137988367687
projection	batch_norm	0.027200338105965307
projection	fc	0.549746852410477
batch_norm	spatio_temporal	0.8934582954421619
batch_norm	pool	0.034900546764664316
batch_norm	dropout	0.034900546764664316
batch_norm	projection	0.027243403901171213
batch_norm	batch_norm	0.9881519391888557
batch_norm	fc	0.01290231982712174
fc	spatio_temporal	0.013306238054455728
fc	pool	0.47382322356805334
fc	dropout	0.47382322356805334
fc	projection	0.5085927941136934
fc	batch_norm	0.012709647082851388
fc	fc	0.9508194433175494
spatio_temporal	spatio_temporal	0.9506369853517479
spatio_temporal	pool	0.03991931697013846
spatio_temporal	dropout	0.03991931697013846
spatio_temporal	projection	0.03098417320391251
spatio_temporal	batch_norm	0.9201268406259291
spatio_temporal	fc	0.01206335156999009
pool	spatio_temporal	0.04217783478994589
pool	pool	0.9922372289360342
pool	dropout	0.9922372289360342
pool	projection	0.9811359388947363
pool	batch_norm	0.03458953332352629
pool	fc	0.44694235352426503
dropout	spatio_temporal	0.04217783478994589
dropout	pool	0.9922372289360342
dropout	dropout	0.9922372289360342
dropout	projection	0.9811359388947363
dropout	batch_norm	0.03458953332352629
dropout	fc	0.44694235352426503
projection	spatio_temporal	0.032496568773146876
projection	pool	0.9764318749552392
projection	dropout	0.9764318749552392
projection	projection	0.9920483545469329
projection	batch_norm	0.02674107846313627
projection	fc	0.48657672620394726
batch_norm	spatio_temporal	0.8861884601067592
batch_norm	pool	0.0336247248644371
batch_norm	dropout	0.0336247248644371
batch_norm	projection	0.026067213024837176
batch_norm	batch_norm	0.9885167822925216
batch_norm	fc	0.011374165524734177
fc	spatio_temporal	0.013349141928533679
fc	pool	0.4621741436681087
fc	dropout	0.4621741436681087
fc	projection	0.4947853517293343
fc	batch_norm	0.012554287983865155
fc	fc	0.934171025448657
spatio_temporal	spatio_temporal	0.9520230795769551
spatio_temporal	pool	0.039814752408246244
spatio_temporal	dropout	0.039814752408246244
spatio_temporal	projection	0.030383324461200945
spatio_temporal	batch_norm	0.9257670432658587
spatio_temporal	fc	0.013850323694756533
pool	spatio_temporal	0.03975297409638341
pool	pool	0.9923333797638464
pool	dropout	0.9923333797638464
pool	projection	0.9831024271181606
pool	batch_norm	0.034385910105369226
pool	fc	0.46589497954383474
dropout	spatio_temporal	0.03975297409638341
dropout	pool	0.9923333797638464
dropout	dropout	0.9923333797638464
dropout	projection	0.9831024271181606
dropout	batch_norm	0.034385910105369226
dropout	fc	0.46589497954383474
projection	spatio_temporal	0.030599989989640836
projection	pool	0.978113507703777
projection	dropout	0.978113507703777
projection	projection	0.9934852554175451
projection	batch_norm	0.026587730091804877
projection	fc	0.5064662167804481
batch_norm	spatio_temporal	0.8844082665702866
batch_norm	pool	0.03371384031595571
batch_norm	dropout	0.03371384031595571
batch_norm	projection	0.025724111772693528
batch_norm	batch_norm	0.9855106906711297
batch_norm	fc	0.012582099077139053
fc	spatio_temporal	0.012879263404968748
fc	pool	0.47162965852350547
fc	dropout	0.47162965852350547
fc	projection	0.5034477959120259
fc	batch_norm	0.012413222736243547
fc	fc	0.9375415291798425
spatio_temporal	spatio_temporal	0.9545452989530099
spatio_temporal	pool	0.04061839736015696
spatio_temporal	dropout	0.04061839736015696
spatio_temporal	projection	0.032133313677647164
spatio_temporal	batch_norm	0.9097111552261183
spatio_temporal	fc	0.012684206924788308
pool	spatio_temporal	0.04142491555805619
pool	pool	0.9912590801114533
pool	dropout	0.9912590801114533
pool	projection	0.980302248757376
pool	batch_norm	0.03405274623511809
pool	fc	0.46034007664536475
dropout	spatio_temporal	0.04142491555805619
dropout	pool	0.9912590801114533
dropout	dropout	0.9912590801114533
dropout	projection	0.980302248757376
dropout	batch_norm	0.03405274623511809
dropout	fc	0.46034007664536475
projection	spatio_temporal	0.03184405825967994
projection	pool	0.9763905150740503
projection	dropout	0.9763905150740503
projection	projection	0.9917582485228079
projection	batch_norm	0.02629698268468478
projection	fc	0.5034912936940558
batch_norm	spatio_temporal	0.9068081253730091
batch_norm	pool	0.034482518386597674
batch_norm	dropout	0.034482518386597674
batch_norm	projection	0.02708970328177047
batch_norm	batch_norm	0.9876833823190039
batch_norm	fc	0.011868899512654947
fc	spatio_temporal	0.013421785902723292
fc	pool	0.4633584557049706
fc	dropout	0.4633584557049706
fc	projection	0.499756486914222
fc	batch_norm	0.01251705113656512
fc	fc	0.9353965314792821
spatio_temporal	spatio_temporal	0.9716914456704523
spatio_temporal	pool	0.041697283204992816
spatio_temporal	dropout	0.041697283204992816
spatio_temporal	projection	0.03128933930545167
spatio_temporal	batch_norm	0.9565074277232555
spatio_temporal	fc	0.013893234225671498
pool	spatio_temporal	0.04148972351383996
pool	pool	0.9950707090026494
pool	dropout	0.9950707090026494
pool	projection	0.9838100868765364
pool	batch_norm	0.03531532835429962
pool	fc	0.49992942837990284
dropout	spatio_temporal	0.04148972351383996
dropout	pool	0.9950707090026494
dropout	dropout	0.9950707090026494
dropout	projection	0.9838100868765364
dropout	batch_norm	0.03531532835429962
dropout	fc	0.49992942837990284
projection	spatio_temporal	0.03202065527805762
projection	pool	0.9772767517695597
projection	dropout	0.9772767517695597
projection	projection	0.9934936065459793
projection	batch_norm	0.02740270381395616
projection	fc	0.5467651108662815
batch_norm	spatio_temporal	0.9050534960695563
batch_norm	pool	0.03579311434815519
batch_norm	dropout	0.03579311434815519
batch_norm	projection	0.026858912808098555
batch_norm	batch_norm	0.9904896568856226
batch_norm	fc	0.013123967127681999
fc	spatio_temporal	0.012890570123884025
fc	pool	0.39985488299778854
fc	dropout	0.39985488299778854
fc	projection	0.4348264448648005
fc	batch_norm	0.012382210314663375
fc	fc	0.9171069855525442
spatio_temporal	spatio_temporal	0.9722222809495144
spatio_temporal	pool	0.04152253297948999
spatio_temporal	dropout	0.04152253297948999
spatio_temporal	projection	0.032247275980566766
spatio_temporal	batch_norm	0.9566485873821892
spatio_temporal	fc	0.014316542802014429
pool	spatio_temporal	0.04154167686851616
pool	pool	0.9931767117451002
pool	dropout	0.9931767117451002
pool	projection	0.9831284444073012
pool	batch_norm	0.03564967644588596
pool	fc	0.5094174180194515
dropout	spatio_temporal	0.04154167686851616
dropout	pool	0.9931767117451002
dropout	dropout	0.9931767117451002
dropout	projection	0.9831284444073012
dropout	batch_norm	0.03564967644588596
dropout	fc	0.5094174180194515
projection	spatio_temporal	0.032165219793040406
projection	pool	0.9797440633691681
projection	dropout	0.9797440633691681
projection	projection	0.9927594685834452
projection	batch_norm	0.02772786624374164
projection	fc	0.5534874371482414
batch_norm	spatio_temporal	0.891055184219302
batch_norm	pool	0.03541790191463521
batch_norm	dropout	0.03541790191463521
batch_norm	projection	0.027683209983400233
batch_norm	batch_norm	0.985933220521857
batch_norm	fc	0.01340685504140063
fc	spatio_temporal	0.01296648217935497
fc	pool	0.4060674271170843
fc	dropout	0.4060674271170843
fc	projection	0.4396247561785914
fc	batch_norm	0.012374179544559473
fc	fc	0.8968308565468833
spatio_temporal	spatio_temporal	0.9590021245783706
spatio_temporal	pool	0.03991015627329595
spatio_temporal	dropout	0.03991015627329595
spatio_temporal	projection	0.03077700668381324
spatio_temporal	batch_norm	0.944733297598855
spatio_temporal	fc	0.012367762872493717
pool	spatio_temporal	0.04240173457390847
pool	pool	0.9934751555132794
pool	dropout	0.9934751555132794
pool	projection	0.9786445662978515
pool	batch_norm	0.03500369591769765
pool	fc	0.44660623422109863
dropout	spatio_temporal	0.04240173457390847
dropout	pool	0.9934751555132794
dropout	dropout	0.9934751555132794
dropout	projection	0.9786445662978515
dropout	batch_norm	0.03500369591769765
dropout	fc	0.44660623422109863
projection	spatio_temporal	0.03313149094198082
projection	pool	0.978380298537297
projection	dropout	0.978380298537297
projection	projection	0.9912264636471353
projection	batch_norm	0.027290945986836485
projection	fc	0.4898828618427762
batch_norm	spatio_temporal	0.8824113037506726
batch_norm	pool	0.03405501567341035
batch_norm	dropout	0.03405501567341035
batch_norm	projection	0.026319544164119153
batch_norm	batch_norm	0.9894965743960537
batch_norm	fc	0.011823172907352885
fc	spatio_temporal	0.013188813108595219
fc	pool	0.39885095719895464
fc	dropout	0.39885095719895464
fc	projection	0.4348822574831197
fc	batch_norm	0.01228796902231756
fc	fc	0.9280534544141007
spatio_temporal	spatio_temporal	0.9783248777589647
spatio_temporal	pool	0.03986060635410872
spatio_temporal	dropout	0.03986060635410872
spatio_temporal	projection	0.030346534717821037
spatio_temporal	batch_norm	0.9554685801520219
spatio_temporal	fc	0.014056041784740248
pool	spatio_temporal	0.040241471348878725
pool	pool	0.9952613476773948
pool	dropout	0.9952613476773948
pool	projection	0.9806927337701852
pool	batch_norm	0.034878296225252896
pool	fc	0.46428060353606554
dropout	spatio_temporal	0.040241471348878725
dropout	pool	0.9952613476773948
dropout	dropout	0.9952613476773948
dropout	projection	0.9806927337701852
dropout	batch_norm	0.034878296225252896
dropout	fc	0.46428060353606554
projection	spatio_temporal	0.031251479707822716
projection	pool	0.9810519615322121
projection	dropout	0.9810519615322121
projection	projection	0.9935662442097394
projection	batch_norm	0.027136959064978903
projection	fc	0.5097219336397953
batch_norm	spatio_temporal	0.894628549313343
batch_norm	pool	0.0342457333681632
batch_norm	dropout	0.0342457333681632
batch_norm	projection	0.02611539705774753
batch_norm	batch_norm	0.9910507187458748
batch_norm	fc	0.013075851503832144
fc	spatio_temporal	0.012641681587710826
fc	pool	0.4057144160421564
fc	dropout	0.4057144160421564
fc	projection	0.4422417965140597
fc	batch_norm	0.012143543697324979
fc	fc	0.9442413868127018
spatio_temporal	spatio_temporal	0.9767656471018453
spatio_temporal	pool	0.04084093372144229
spatio_temporal	dropout	0.04084093372144229
spatio_temporal	projection	0.03214402205848926
spatio_temporal	batch_norm	0.9408325268102982
spatio_temporal	fc	0.013024123740949167
pool	spatio_temporal	0.04182261719126607
pool	pool	0.9936897760234545
pool	dropout	0.9936897760234545
pool	projection	0.9787006189520788
pool	batch_norm	0.03446654415019774
pool	fc	0.4611398142490735
dropout	spatio_temporal	0.04182261719126607
dropout	pool	0.9936897760234545
dropout	dropout	0.9936897760234545
dropout	projection	0.9787006189520788
dropout	batch_norm	0.03446654415019774
dropout	fc	0.4611398142490735
projection	spatio_temporal	0.03251872598522725
projection	pool	0.9776455263754255
projection	dropout	0.9776455263754255
projection	projection	0.9919466833132244
projection	batch_norm	0.026886784870634013
projection	fc	0.5089000827067789
batch_norm	spatio_temporal	0.9081804977074664
batch_norm	pool	0.034984505775646456
batch_norm	dropout	0.034984505775646456
batch_norm	projection	0.02747372434041072
batch_norm	batch_norm	0.9883498028031774
batch_norm	fc	0.012353610914702202
fc	spatio_temporal	0.013016556125236296
fc	pool	0.4016733925491422
fc	dropout	0.4016733925491422
fc	projection	0.4396166894657437
fc	batch_norm	0.01219467006437527
fc	fc	0.9286437846855545
spatio_temporal	spatio_temporal	0.9676425912058578
spatio_temporal	pool	0.043748297344628644
spatio_temporal	dropout	0.043748297344628644
spatio_temporal	projection	0.03379678031947612
spatio_temporal	batch_norm	0.9265065934724616
spatio_temporal	fc	0.014517157935052928
pool	spatio_temporal	0.04389150172421989
pool	pool	0.9926226463204699
pool	dropout	0.9926226463204699
pool	projection	0.9810079752174744
pool	batch_norm	0.03738735922022894
pool	fc	0.5096935795880795
dropout	spatio_temporal	0.04389150172421989
dropout	pool	0.9926226463204699
dropout	dropout	0.9926226463204699
dropout	projection	0.9810079752174744
dropout	batch_norm	0.03738735922022894
dropout	fc	0.5096935795880795
projection	spatio_temporal	0.03306196710984554
projection	pool	0.9830585417529868
projection	dropout	0.9830585417529868
projection	projection	0.9924130325404485
projection	batch_norm	0.02812361986670376
projection	fc	0.5494138981958459
batch_norm	spatio_temporal	0.907571315544187
batch_norm	pool	0.036676985755789926
batch_norm	dropout	0.036676985755789926
batch_norm	projection	0.028587127229253932
batch_norm	batch_norm	0.9861904726079279
batch_norm	fc	0.013740813803541661
fc	spatio_temporal	0.01408470169263156
fc	pool	0.5015771553679603
fc	dropout	0.5015771553679603
fc	projection	0.5381664355779981
fc	batch_norm	0.013506449416926138
fc	fc	0.9542403124867734
spatio_temporal	spatio_temporal	0.9529323735186058
spatio_temporal	pool	0.04193567772176838
spatio_temporal	dropout	0.04193567772176838
spatio_temporal	projection	0.032269418186492184
spatio_temporal	batch_norm	0.9103598125737008
spatio_temporal	fc	0.012519373337360903
pool	spatio_temporal	0.04460454321188316
pool	pool	0.9899207735052482
pool	dropout	0.9899207735052482
pool	projection	0.9717456422213964
pool	batch_norm	0.03660215358677068
pool	fc	0.44523623299460285
dropout	spatio_temporal	0.04460454321188316
dropout	pool	0.9899207735052482
dropout	dropout	0.9899207735052482
dropout	projection	0.9717456422213964
dropout	batch_norm	0.03660215358677068
dropout	fc	0.44523623299460285
projection	spatio_temporal	0.03395079908497381
projection	pool	0.9785423839090746
projection	dropout	0.9785423839090746
projection	projection	0.9862681571234473
projection	batch_norm	0.027579473910724215
projection	fc	0.48307419196832446
batch_norm	spatio_temporal	0.896108666980099
batch_norm	pool	0.035177086508661796
batch_norm	dropout	0.035177086508661796
batch_norm	projection	0.02710284203144157
batch_norm	batch_norm	0.9845677692415253
batch_norm	fc	0.012108803207271273
fc	spatio_temporal	0.014277981631563852
fc	pool	0.4904891075878191
fc	dropout	0.4904891075878191
fc	projection	0.5266789946386741
fc	batch_norm	0.013358261617103167
fc	fc	0.9336040830216984
spatio_temporal	spatio_temporal	0.9604102737314968
spatio_temporal	pool	0.041794976384166946
spatio_temporal	dropout	0.041794976384166946
spatio_temporal	projection	0.03170248901462195
spatio_temporal	batch_norm	0.9177754641474651
spatio_temporal	fc	0.014400434684240727
pool	spatio_temporal	0.042483581522539296
pool	pool	0.9927559770427198
pool	dropout	0.9927559770427198
pool	projection	0.9741857877297476
pool	batch_norm	0.03652183378765722
pool	fc	0.46155764893181317
dropout	spatio_temporal	0.042483581522539296
dropout	pool	0.9927559770427198
dropout	dropout	0.9927559770427198
dropout	projection	0.9741857877297476
dropout	batch_norm	0.03652183378765722
dropout	fc	0.46155764893181317
projection	spatio_temporal	0.03200795083234922
projection	pool	0.9820242985555043
projection	dropout	0.9820242985555043
projection	projection	0.9878444752789977
projection	batch_norm	0.027442264165299705
projection	fc	0.5009595657343456
batch_norm	spatio_temporal	0.9139965679891507
batch_norm	pool	0.035376819945127994
batch_norm	dropout	0.035376819945127994
batch_norm	projection	0.026893258525433762
batch_norm	batch_norm	0.9888711455255155
batch_norm	fc	0.013448332493414693
fc	spatio_temporal	0.013659064931678464
fc	pool	0.4997862697484074
fc	dropout	0.4997862697484074
fc	projection	0.534665509680751
fc	batch_norm	0.013207749102451144
fc	fc	0.941126178977602
spatio_temporal	spatio_temporal	0.9711869868930144
spatio_temporal	pool	0.0430226082056858
spatio_temporal	dropout	0.0430226082056858
spatio_temporal	projection	0.03376478529580278
spatio_temporal	batch_norm	0.9083066925158705
spatio_temporal	fc	0.013107017717816425
pool	spatio_temporal	0.04422942164305761
pool	pool	0.9907729806349719
pool	dropout	0.9907729806349719
pool	projection	0.9730403140204925
pool	batch_norm	0.036086171960683755
pool	fc	0.4594664056484661
dropout	spatio_temporal	0.04422942164305761
dropout	pool	0.9907729806349719
dropout	dropout	0.9907729806349719
dropout	projection	0.9730403140204925
dropout	batch_norm	0.036086171960683755
dropout	fc	0.4594664056484661
projection	spatio_temporal	0.0333770131484021
projection	pool	0.9785251691742592
projection	dropout	0.9785251691742592
projection	projection	0.987137117692249
projection	batch_norm	0.02715089237253369
projection	fc	0.5011109590171189
batch_norm	spatio_temporal	0.9206920850100445
batch_norm	pool	0.03616976121773682
batch_norm	dropout	0.03616976121773682
batch_norm	projection	0.0283572119993758
batch_norm	batch_norm	0.9835201217344356
batch_norm	fc	0.01264666423829231
fc	spatio_temporal	0.014211276018328348
fc	pool	0.4920333575097288
fc	dropout	0.4920333575097288
fc	projection	0.5318152902016733
fc	batch_norm	0.013299952736820773
fc	fc	0.9526016868791558
spatio_temporal	spatio_temporal	0.9684004246119979
spatio_temporal	pool	0.042347791328598304
spatio_temporal	dropout	0.042347791328598304
spatio_temporal	projection	0.032712256819933894
spatio_temporal	batch_norm	0.9012612290195524
spatio_temporal	fc	0.012441328849931668
pool	spatio_temporal	0.04483085402740939
pool	pool	0.9929004307695676
pool	dropout	0.9929004307695676
pool	projection	0.979517622893805
pool	batch_norm	0.03634298849303466
pool	fc	0.44643707411944666
dropout	spatio_temporal	0.04483085402740939
dropout	pool	0.9929004307695676
dropout	dropout	0.9929004307695676
dropout	projection	0.979517622893805
dropout	batch_norm	0.03634298849303466
dropout	fc	0.44643707411944666
projection	spatio_temporal	0.03486686595025847
projection	pool	0.9818357899687774
projection	dropout	0.9818357899687774
projection	projection	0.9897428990065464
projection	batch_norm	0.02839227075512934
projection	fc	0.48100317874356896
batch_norm	spatio_temporal	0.9140723715371804
batch_norm	pool	0.03575665189833985
batch_norm	dropout	0.03575665189833985
batch_norm	projection	0.0276476874526291
batch_norm	batch_norm	0.9897199760941214
batch_norm	fc	0.012103768185543616
fc	spatio_temporal	0.014703782277471737
fc	pool	0.49846865396460394
fc	dropout	0.49846865396460394
fc	projection	0.5323043566194622
fc	batch_norm	0.013633367616893518
fc	fc	0.9318628119254584
spatio_temporal	spatio_temporal	0.9744567446235662
spatio_temporal	pool	0.04201101341984491
spatio_temporal	dropout	0.04201101341984491
spatio_temporal	projection	0.03199064989506524
spatio_temporal	batch_norm	0.9082679568446358
spatio_temporal	fc	0.014437993676053347
pool	spatio_temporal	0.04235488652689246
pool	pool	0.9929764354232014
pool	dropout	0.9929764354232014
pool	projection	0.9810907836896019
pool	batch_norm	0.03616857018692428
pool	fc	0.4655634242991424
dropout	spatio_temporal	0.04235488652689246
dropout	pool	0.9929764354232014
dropout	dropout	0.9929764354232014
dropout	projection	0.9810907836896019
dropout	batch_norm	0.03616857018692428
dropout	fc	0.4655634242991424
projection	spatio_temporal	0.03289644054321333
projection	pool	0.9831324376502676
projection	dropout	0.9831324376502676
projection	projection	0.9920408821175538
projection	batch_norm	0.028245605139574553
projection	fc	0.5015277340254027
batch_norm	spatio_temporal	0.9130933299506596
batch_norm	pool	0.03577965228825175
batch_norm	dropout	0.03577965228825175
batch_norm	projection	0.027279379700221887
batch_norm	batch_norm	0.9874723502157295
batch_norm	fc	0.013490240496599814
fc	spatio_temporal	0.014138595110965433
fc	pool	0.5078753393375997
fc	dropout	0.5078753393375997
fc	projection	0.5399668067318378
fc	batch_norm	0.013508949667722283
fc	fc	0.9293533151026687
spatio_temporal	spatio_temporal	0.9729392479014931
spatio_temporal	pool	0.04313289382145043
spatio_temporal	dropout	0.04313289382145043
spatio_temporal	projection	0.0340449968280565
spatio_temporal	batch_norm	0.8950567902720065
spatio_temporal	fc	0.013155976666643338
pool	spatio_temporal	0.04415421572059462
pool	pool	0.9920189749985034
pool	dropout	0.9920189749985034
pool	projection	0.9792424448050934
pool	batch_norm	0.03575911469645459
pool	fc	0.46076857851040615
dropout	spatio_temporal	0.04415421572059462
dropout	pool	0.9920189749985034
dropout	dropout	0.9920189749985034
dropout	projection	0.9792424448050934
dropout	batch_norm	0.03575911469645459
dropout	fc	0.46076857851040615
projection	spatio_temporal	0.03425040904264011
projection	pool	0.9814482621211502
projection	dropout	0.9814482621211502
projection	projection	0.9907950475993431
projection	batch_norm	0.02791739364183507
projection	fc	0.4982755041165984
batch_norm	spatio_temporal	0.9297373698886395
batch_norm	pool	0.036636131272942817
batch_norm	dropout	0.036636131272942817
batch_norm	projection	0.028812938319004916
batch_norm	batch_norm	0.9860826819529631
batch_norm	fc	0.012659520597368627
fc	spatio_temporal	0.01461790494286828
fc	pool	0.4996814580513647
fc	dropout	0.4996814580513647
fc	projection	0.5367772815196479
fc	batch_norm	0.013535914288485999
fc	fc	0.9364532076250132
spatio_temporal	spatio_temporal	0.9576581643787356
spatio_temporal	pool	0.043046090057007255
spatio_temporal	dropout	0.043046090057007255
spatio_temporal	projection	0.03308571305930612
spatio_temporal	batch_norm	0.9011089913262775
spatio_temporal	fc	0.014681473989538635
pool	spatio_temporal	0.040812465816048374
pool	pool	0.9950470540556046
pool	dropout	0.9950470540556046
pool	projection	0.9819518221717944
pool	batch_norm	0.03483301503831378
pool	fc	0.45683195022701495
dropout	spatio_temporal	0.040812465816048374
dropout	pool	0.9950470540556046
dropout	dropout	0.9950470540556046
dropout	projection	0.9819518221717944
dropout	batch_norm	0.03483301503831378
dropout	fc	0.45683195022701495
projection	spatio_temporal	0.03154808642315097
projection	pool	0.9811042609392348
projection	dropout	0.9811042609392348
projection	projection	0.9960247213171382
projection	batch_norm	0.026919410456775726
projection	fc	0.4944510645166249
batch_norm	spatio_temporal	0.8971401844895867
batch_norm	pool	0.03514648820393512
batch_norm	dropout	0.03514648820393512
batch_norm	projection	0.026838033761150643
batch_norm	batch_norm	0.9908629190759025
batch_norm	fc	0.013383686497923104
fc	spatio_temporal	0.012091943451673179
fc	pool	0.44610198803506496
fc	dropout	0.44610198803506496
fc	projection	0.4797928817473092
fc	batch_norm	0.011847984905622957
fc	fc	0.9417500735896002
spatio_temporal	spatio_temporal	0.9688415145693957
spatio_temporal	pool	0.04420590457135802
