Layer1	Layer2	CKA_Value
pool	pool	0.9780709023588212
pool	dropout	0.9780709023588212
pool	batch_norm	0.4057940908751263
pool	fc	0.6342781495831786
dropout	temporal	0.025188450145321385
dropout	spatial	0.03694010218375788
dropout	pool	0.9780709023588212
dropout	dropout	0.9780709023588212
dropout	batch_norm	0.4057940908751263
dropout	fc	0.6342781495831786
batch_norm	temporal	0.41549739725626145
batch_norm	spatial	0.7969863335690227
batch_norm	pool	0.39136936028665537
batch_norm	dropout	0.39136936028665537
batch_norm	batch_norm	0.9373067428351849
batch_norm	fc	0.24342292579291586
fc	temporal	0.01134024426526267
fc	spatial	0.018745503071492416
fc	pool	0.6242837645752477
fc	dropout	0.6242837645752477
fc	batch_norm	0.24947160576191016
fc	fc	0.945704850219855
temporal	temporal	0.9987016429490299
temporal	spatial	0.4906391513336916
temporal	pool	0.025374927940205405
temporal	dropout	0.025374927940205405
temporal	batch_norm	0.39019418116031296
temporal	fc	0.011387020475495098
spatial	temporal	0.5330182354095454
spatial	spatial	0.9746927971699919
spatial	pool	0.035115562617559395
spatial	dropout	0.035115562617559395
spatial	batch_norm	0.7958132691638609
spatial	fc	0.01799922084592705
pool	temporal	0.025722102634555287
pool	spatial	0.035218831530142394
pool	pool	0.9849904240002184
pool	dropout	0.9849904240002184
pool	batch_norm	0.4042730931267922
pool	fc	0.6343798956255512
dropout	temporal	0.025722102634555287
dropout	spatial	0.035218831530142394
dropout	pool	0.9849904240002184
dropout	dropout	0.9849904240002184
dropout	batch_norm	0.4042730931267922
dropout	fc	0.6343798956255512
batch_norm	temporal	0.4105650219284116
batch_norm	spatial	0.7959289702830928
batch_norm	pool	0.3919804850816235
batch_norm	dropout	0.3919804850816235
batch_norm	batch_norm	0.9558169036799261
batch_norm	fc	0.24310421235575447
fc	temporal	0.011318527543187356
fc	spatial	0.018047093687831046
fc	pool	0.6254245484484399
fc	dropout	0.6254245484484399
fc	batch_norm	0.24731693604247926
fc	fc	0.9578246554651809
temporal	temporal	0.9949228477567502
temporal	spatial	0.6148967513145793
temporal	pool	0.026043838001331376
temporal	dropout	0.026043838001331376
temporal	batch_norm	0.3955598663090534
temporal	fc	0.01105649939970864
spatial	temporal	0.5342272472366921
spatial	spatial	0.9710970462053524
spatial	pool	0.036013938184324745
spatial	dropout	0.036013938184324745
spatial	batch_norm	0.7868225657247118
spatial	fc	0.018051284445714137
pool	temporal	0.026373243010030648
pool	spatial	0.03917839524080793
pool	pool	0.985784377835539
pool	dropout	0.985784377835539
pool	batch_norm	0.3971188125169436
pool	fc	0.6280610492090579
dropout	temporal	0.026373243010030648
dropout	spatial	0.03917839524080793
dropout	pool	0.985784377835539
dropout	dropout	0.985784377835539
dropout	batch_norm	0.3971188125169436
dropout	fc	0.6280610492090579
batch_norm	temporal	0.4110460701762811
