Layer1	Layer2	CKA_Value
dropout	projection	0.9615130720505399
dropout	batch_norm	0.23362828515633435
dropout	fc	0.41667763034999333
projection	temporal	0.024300417334327553
projection	spatial	0.03387981810174354
projection	pool	0.9688775996794526
projection	dropout	0.9688775996794526
projection	projection	0.9884896973899275
projection	batch_norm	0.2255193683032923
projection	fc	0.4846682354108085
batch_norm	temporal	0.5523739026695349
batch_norm	spatial	0.9350918552381222
batch_norm	pool	0.22638176015370307
batch_norm	dropout	0.22638176015370307
batch_norm	projection	0.21835638793226125
batch_norm	batch_norm	0.9698832464297307
batch_norm	fc	0.094179362792362
fc	temporal	0.011326889203026169
fc	spatial	0.014967925316942184
fc	pool	0.43347895822701005
fc	dropout	0.43347895822701005
fc	projection	0.4984271920800937
fc	batch_norm	0.10015946310714356
fc	fc	0.9242469444423589
temporal	temporal	0.9977604121295633
temporal	spatial	0.7048740718385459
temporal	pool	0.027637801939264704
temporal	dropout	0.027637801939264704
temporal	projection	0.02370330321799663
temporal	batch_norm	0.5609307434697306
temporal	fc	0.010754031342870203
spatial	temporal	0.7242371421367335
spatial	spatial	0.9669714760911338
spatial	pool	0.03666564777752498
spatial	dropout	0.03666564777752498
spatial	projection	0.031137571517830226
spatial	batch_norm	0.9086904184597351
spatial	fc	0.012974314571765193
pool	temporal	0.025849411069651152
pool	spatial	0.03561664808688616
pool	pool	0.9863470990258958
pool	dropout	0.9863470990258958
pool	projection	0.9689187343480371
pool	batch_norm	0.21448941885297693
pool	fc	0.38837757854013266
dropout	temporal	0.025849411069651152
dropout	spatial	0.03561664808688616
dropout	pool	0.9863470990258958
dropout	dropout	0.9863470990258958
dropout	projection	0.9689187343480371
dropout	batch_norm	0.21448941885297693
dropout	fc	0.38837757854013266
projection	temporal	0.02219940027751408
projection	spatial	0.030587579601701644
projection	pool	0.9666872699448126
projection	dropout	0.9666872699448126
projection	projection	0.9905883231856784
projection	batch_norm	0.2060982800413323
projection	fc	0.43769843631655053
batch_norm	temporal	0.5650575604339095
batch_norm	spatial	0.9188515993105695
batch_norm	pool	0.23639623786080877
batch_norm	dropout	0.23639623786080877
batch_norm	projection	0.22784859034110724
batch_norm	batch_norm	0.972067150713816
batch_norm	fc	0.09084183006239573
fc	temporal	0.011497208849038435
fc	spatial	0.014080865001009748
fc	pool	0.4120021346937562
fc	dropout	0.4120021346937562
fc	projection	0.45997181592613606
fc	batch_norm	0.08845074231474387
fc	fc	0.9356927511144071
temporal	temporal	0.9949326419934789
temporal	spatial	0.6494669651300812
temporal	pool	0.02718820120466068
temporal	dropout	0.02718820120466068
temporal	projection	0.023619484571509537
temporal	batch_norm	0.523938842029116
temporal	fc	0.012425065218385855
spatial	temporal	0.7225983636641372
spatial	spatial	0.9491960833628645
spatial	pool	0.03598136305549265
spatial	dropout	0.03598136305549265
spatial	projection	0.031055055771156626
spatial	batch_norm	0.884632160143796
spatial	fc	0.015160168143219625
pool	temporal	0.025586811997579874
pool	spatial	0.034216721324735494
pool	pool	0.9851564429252885
pool	dropout	0.9851564429252885
pool	projection	0.956680921592517
pool	batch_norm	0.22317255183578033
pool	fc	0.4458240832923864
dropout	temporal	0.025586811997579874
dropout	spatial	0.034216721324735494
dropout	pool	0.9851564429252885
dropout	dropout	0.9851564429252885
dropout	projection	0.956680921592517
dropout	batch_norm	0.22317255183578033
dropout	fc	0.4458240832923864
projection	temporal	0.021954351267046184
projection	spatial	0.029463640703037853
projection	pool	0.9601989344753566
projection	dropout	0.9601989344753566
projection	projection	0.9834869605991661
projection	batch_norm	0.2138604810450878
projection	fc	0.4973140428432896
batch_norm	temporal	0.565327864009326
batch_norm	spatial	0.9187531304412456
batch_norm	pool	0.23580423101428472
batch_norm	dropout	0.23580423101428472
batch_norm	projection	0.22528943120061684
batch_norm	batch_norm	0.9618758568593263
batch_norm	fc	0.10508965107038055
fc	temporal	0.01151921422240811
