7.600000000000000089e-01,6.999999999999999556e-01,1.100000000000000006e-01
7.199999999999999734e-01,7.199999999999999734e-01,1.000000000000000056e-01
7.000000000000000666e-02,5.999999999999999778e-02,5.500000000000000444e-01
