4.978689499999999768e-01,7.864203199999999505e-01,2.038545499999999955e-01
2.659681300000000248e-01,4.950562700000000205e-01,2.629965400000000009e-01
9.610939000000000287e-02,1.855523400000000100e-01,4.885796000000000028e-01
